ORDER_ID|CUSTOMER_ID|PRODUCT_ID|ORDER_DATE|SHIP_DATE|QUANTITY|UNIT_PRICE|DISCOUNT|TAX|NET_AMOUNT|STATUS|PAYMENT_MODE|CITY|STATE|COUNTRY
682|10571|42|2026-07-01|2026-07-03|8|154.7|37.83|27.85|1237.6|SHIPPED|UPI|Chennai|TS|India
683|10386|23|2026-07-01|2026-07-03|4|59.61|36.22|10.73|238.44|SHIPPED|UPI|Hyderabad|TS|India
684|10572|19|2026-07-01|2026-07-03|8|367.98|27.14|66.24|2943.84|SHIPPED|UPI|Hyderabad|TS|India
685|10356|21|2026-07-01|2026-07-03|10|133.98|36.62|24.12|1339.8|SHIPPED|UPI|Chennai|TS|India
686|10543|10|2026-07-01|2026-07-03|9|122.15|22.47|21.99|1099.35|SHIPPED|UPI|Chennai|TS|India
687|10794|41|2026-07-01|2026-07-03|6|254.34|25.3|45.78|1526.04|SHIPPED|CASH|Hyderabad|TS|India
688|10372|50|2026-07-01|2026-07-03|1|328.88|31.01|59.2|328.88|SHIPPED|UPI|Chennai|TS|India
689|10551|25|2026-07-01|2026-07-03|2|346.23|9.49|62.32|692.46|SHIPPED|CASH|Pune|TS|India
690|10289|21|2026-07-01|2026-07-03|9|119.36|20.49|21.48|1074.24|SHIPPED|UPI|Hyderabad|TS|India
691|10068|3|2026-07-01|2026-07-03|2|285.44|41.76|51.38|570.88|SHIPPED|CARD|Hyderabad|TS|India
692|10497|13|2026-07-01|2026-07-03|1|140.94|4.94|25.37|140.94|SHIPPED|CASH|Chennai|TS|India
693|10538|40|2026-07-01|2026-07-03|7|346.06|35.07|62.29|2422.42|SHIPPED|UPI|Hyderabad|TS|India
694|10735|5|2026-07-01|2026-07-03|6|149.33|0.65|26.88|895.98|SHIPPED|CARD|Chennai|TS|India
695|10852|6|2026-07-01|2026-07-03|8|467.78|23.4|84.2|3742.24|SHIPPED|CASH|Hyderabad|TS|India
696|10960|27|2026-07-01|2026-07-03|6|301.11|41.1|54.2|1806.66|SHIPPED|CASH|Hyderabad|TS|India
697|10041|47|2026-07-01|2026-07-03|10|169.62|3.52|30.53|1696.2|SHIPPED|UPI|Hyderabad|TS|India
698|10099|7|2026-07-01|2026-07-03|4|482.26|36.26|86.81|1929.04|SHIPPED|CASH|Pune|TS|India
699|10672|16|2026-07-01|2026-07-03|4|136.9|28.5|24.64|547.6|SHIPPED|CARD|Chennai|TS|India
700|10108|50|2026-07-01|2026-07-03|9|236.83|31.93|42.63|2131.47|SHIPPED|UPI|Chennai|TS|India
701|10437|7|2026-07-01|2026-07-03|8|366.15|8.34|65.91|2929.2|SHIPPED|CARD|Chennai|TS|India
702|10673|11|2026-07-01|2026-07-03|7|277.11|26.7|49.88|1939.77|SHIPPED|CASH|Pune|TS|India
703|10563|21|2026-07-01|2026-07-03|6|456.12|42.24|82.1|2736.72|SHIPPED|UPI|Chennai|TS|India
704|10331|39|2026-07-01|2026-07-03|7|421.77|12.04|75.92|2952.39|SHIPPED|CASH|Hyderabad|TS|India
705|10948|48|2026-07-01|2026-07-03|7|394.57|12.7|71.02|2761.99|SHIPPED|UPI|Pune|TS|India
706|10035|19|2026-07-01|2026-07-03|7|50.09|29.79|9.02|350.63|SHIPPED|CASH|Hyderabad|TS|India
707|10227|14|2026-07-01|2026-07-03|5|52.96|42.79|9.53|264.8|SHIPPED|CARD|Chennai|TS|India
708|10523|36|2026-07-01|2026-07-03|5|463.6|28.53|83.45|2318.0|SHIPPED|CASH|Hyderabad|TS|India
709|10364|10|2026-07-01|2026-07-03|2|66.98|6.92|12.06|133.96|SHIPPED|UPI|Chennai|TS|India
710|10830|20|2026-07-01|2026-07-03|4|154.85|4.6|27.87|619.4|SHIPPED|UPI|Chennai|TS|India
711|10740|21|2026-07-01|2026-07-03|4|380.42|39.65|68.48|1521.68|SHIPPED|CARD|Pune|TS|India
712|10097|39|2026-07-01|2026-07-03|10|418.78|32.11|75.38|4187.8|SHIPPED|CARD|Chennai|TS|India
713|10798|4|2026-07-01|2026-07-03|10|221.7|46.09|39.91|2217.0|SHIPPED|UPI|Pune|TS|India
714|10888|8|2026-07-01|2026-07-03|7|237.43|43.49|42.74|1662.01|SHIPPED|CARD|Chennai|TS|India
715|10649|50|2026-07-01|2026-07-03|10|467.89|31.61|84.22|4678.9|SHIPPED|CARD|Pune|TS|India
716|10552|37|2026-07-01|2026-07-03|9|68.53|7.48|12.34|616.77|SHIPPED|CASH|Chennai|TS|India
717|10689|47|2026-07-01|2026-07-03|4|118.94|49.87|21.41|475.76|SHIPPED|UPI|Chennai|TS|India
718|10227|28|2026-07-01|2026-07-03|10|277.13|14.49|49.88|2771.3|SHIPPED|UPI|Hyderabad|TS|India
719|10487|37|2026-07-01|2026-07-03|3|201.28|37.27|36.23|603.84|SHIPPED|CASH|Pune|TS|India
720|10513|28|2026-07-01|2026-07-03|5|88.29|38.69|15.89|441.45|SHIPPED|CARD|Hyderabad|TS|India
721|10499|26|2026-07-01|2026-07-03|8|301.68|32.61|54.3|2413.44|SHIPPED|CARD|Chennai|TS|India
722|10536|16|2026-07-01|2026-07-03|10|498.69|12.12|89.76|4986.9|SHIPPED|UPI|Pune|TS|India
723|10589|6|2026-07-01|2026-07-03|6|358.13|5.63|64.46|2148.78|SHIPPED|UPI|Pune|TS|India
724|10328|23|2026-07-01|2026-07-03|6|206.74|29.69|37.21|1240.44|SHIPPED|CARD|Pune|TS|India
725|10631|29|2026-07-01|2026-07-03|3|494.44|31.16|89.0|1483.32|SHIPPED|UPI|Hyderabad|TS|India
726|10382|10|2026-07-01|2026-07-03|4|139.86|37.89|25.17|559.44|SHIPPED|CARD|Hyderabad|TS|India
727|10635|10|2026-07-01|2026-07-03|1|159.37|43.44|28.69|159.37|SHIPPED|UPI|Hyderabad|TS|India
728|10113|20|2026-07-01|2026-07-03|6|362.21|22.5|65.2|2173.26|SHIPPED|CARD|Pune|TS|India
729|10216|14|2026-07-01|2026-07-03|4|383.01|27.32|68.94|1532.04|SHIPPED|UPI|Chennai|TS|India
730|10144|45|2026-07-01|2026-07-03|8|330.37|34.94|59.47|2642.96|SHIPPED|CARD|Pune|TS|India
731|10539|3|2026-07-01|2026-07-03|10|457.72|12.77|82.39|4577.2|SHIPPED|CARD|Pune|TS|India
732|10632|18|2026-07-01|2026-07-03|4|405.13|2.65|72.92|1620.52|SHIPPED|CASH|Hyderabad|TS|India
733|10277|43|2026-07-01|2026-07-03|2|224.89|42.6|40.48|449.78|SHIPPED|CASH|Pune|TS|India
734|10888|42|2026-07-01|2026-07-03|2|58.59|19.33|10.55|117.18|SHIPPED|UPI|Chennai|TS|India
735|10496|39|2026-07-01|2026-07-03|2|456.74|26.58|82.21|913.48|SHIPPED|CARD|Hyderabad|TS|India
736|10574|46|2026-07-01|2026-07-03|9|485.06|1.07|87.31|4365.54|SHIPPED|CARD|Chennai|TS|India
737|10402|48|2026-07-01|2026-07-03|5|200.11|7.85|36.02|1000.55|SHIPPED|UPI|Chennai|TS|India
738|10309|16|2026-07-01|2026-07-03|6|209.92|49.8|37.79|1259.52|SHIPPED|CASH|Pune|TS|India
739|10899|25|2026-07-01|2026-07-03|1|331.61|44.52|59.69|331.61|SHIPPED|CARD|Chennai|TS|India
740|10349|26|2026-07-01|2026-07-03|5|151.51|32.85|27.27|757.55|SHIPPED|CARD|Chennai|TS|India
741|10694|40|2026-07-01|2026-07-03|7|284.32|43.64|51.18|1990.24|SHIPPED|CASH|Hyderabad|TS|India
742|10156|28|2026-07-01|2026-07-03|7|158.16|48.53|28.47|1107.12|SHIPPED|CASH|Pune|TS|India
743|10211|42|2026-07-01|2026-07-03|8|294.01|6.93|52.92|2352.08|SHIPPED|CASH|Chennai|TS|India
744|10316|45|2026-07-01|2026-07-03|4|438.16|35.26|78.87|1752.64|SHIPPED|CASH|Hyderabad|TS|India
745|10999|50|2026-07-01|2026-07-03|7|498.06|7.26|89.65|3486.42|SHIPPED|CASH|Hyderabad|TS|India
746|10545|47|2026-07-01|2026-07-03|6|80.52|5.92|14.49|483.12|SHIPPED|UPI|Hyderabad|TS|India
747|10901|27|2026-07-01|2026-07-03|1|394.45|48.06|71.0|394.45|SHIPPED|UPI|Pune|TS|India
748|10192|7|2026-07-01|2026-07-03|5|118.38|6.58|21.31|591.9|SHIPPED|CARD|Chennai|TS|India
749|10580|40|2026-07-01|2026-07-03|10|170.09|11.55|30.62|1700.9|SHIPPED|CARD|Hyderabad|TS|India
750|10704|50|2026-07-01|2026-07-03|1|211.67|23.83|38.1|211.67|SHIPPED|CASH|Chennai|TS|India
751|10382|12|2026-07-01|2026-07-03|8|370.41|42.61|66.67|2963.28|SHIPPED|UPI|Pune|TS|India
752|10231|3|2026-07-01|2026-07-03|3|123.7|20.43|22.27|371.1|SHIPPED|CARD|Pune|TS|India
753|10687|13|2026-07-01|2026-07-03|7|150.15|37.89|27.03|1051.05|SHIPPED|CARD|Hyderabad|TS|India
754|10501|45|2026-07-01|2026-07-03|8|440.21|16.24|79.24|3521.68|SHIPPED|UPI|Hyderabad|TS|India
755|10042|39|2026-07-01|2026-07-03|7|232.19|36.77|41.79|1625.33|SHIPPED|UPI|Chennai|TS|India
756|10961|48|2026-07-01|2026-07-03|6|227.37|28.6|40.93|1364.22|SHIPPED|CASH|Chennai|TS|India
757|10462|30|2026-07-01|2026-07-03|1|284.29|41.35|51.17|284.29|SHIPPED|CARD|Hyderabad|TS|India
758|10752|3|2026-07-01|2026-07-03|9|292.04|27.89|52.57|2628.36|SHIPPED|CASH|Chennai|TS|India
759|10450|26|2026-07-01|2026-07-03|1|135.43|44.22|24.38|135.43|SHIPPED|UPI|Pune|TS|India
760|10627|4|2026-07-01|2026-07-03|3|240.11|34.5|43.22|720.33|SHIPPED|CARD|Pune|TS|India
761|10512|8|2026-07-01|2026-07-03|8|90.7|8.99|16.33|725.6|SHIPPED|CASH|Chennai|TS|India
762|10423|21|2026-07-01|2026-07-03|9|110.89|22.54|19.96|998.01|SHIPPED|CARD|Pune|TS|India
763|10917|13|2026-07-01|2026-07-03|10|453.48|44.13|81.63|4534.8|SHIPPED|CARD|Pune|TS|India
764|10928|46|2026-07-01|2026-07-03|6|361.27|39.82|65.03|2167.62|SHIPPED|CASH|Chennai|TS|India
765|10723|29|2026-07-01|2026-07-03|2|91.04|31.7|16.39|182.08|SHIPPED|CARD|Chennai|TS|India
766|10998|33|2026-07-01|2026-07-03|7|377.09|30.6|67.88|2639.63|SHIPPED|CARD|Pune|TS|India
767|10786|11|2026-07-01|2026-07-03|9|221.27|45.61|39.83|1991.43|SHIPPED|CASH|Chennai|TS|India
768|10148|12|2026-07-01|2026-07-03|3|122.96|38.46|22.13|368.88|SHIPPED|CARD|Pune|TS|India
769|10787|29|2026-07-01|2026-07-03|5|189.28|14.44|34.07|946.4|SHIPPED|CARD|Hyderabad|TS|India
770|10003|40|2026-07-01|2026-07-03|3|482.2|38.27|86.8|1446.6|SHIPPED|CARD|Pune|TS|India
771|10556|1|2026-07-01|2026-07-03|8|434.93|30.4|78.29|3479.44|SHIPPED|UPI|Hyderabad|TS|India
772|10487|30|2026-07-01|2026-07-03|4|314.99|20.51|56.7|1259.96|SHIPPED|CARD|Chennai|TS|India
773|10903|36|2026-07-01|2026-07-03|10|52.96|13.91|9.53|529.6|SHIPPED|CASH|Chennai|TS|India
774|10151|4|2026-07-01|2026-07-03|4|72.01|32.66|12.96|288.04|SHIPPED|CARD|Hyderabad|TS|India
775|10858|39|2026-07-01|2026-07-03|1|350.15|14.92|63.03|350.15|SHIPPED|CARD|Hyderabad|TS|India
776|10182|11|2026-07-01|2026-07-03|2|237.63|33.6|42.77|475.26|SHIPPED|CASH|Chennai|TS|India
777|10575|12|2026-07-01|2026-07-03|10|307.53|48.31|55.36|3075.3|SHIPPED|CASH|Chennai|TS|India
778|10095|50|2026-07-01|2026-07-03|6|469.17|14.96|84.45|2815.02|SHIPPED|UPI|Pune|TS|India
779|10863|36|2026-07-01|2026-07-03|2|391.3|3.25|70.43|782.6|SHIPPED|UPI|Hyderabad|TS|India
780|10281|22|2026-07-01|2026-07-03|2|362.58|26.35|65.26|725.16|SHIPPED|CASH|Hyderabad|TS|India
781|10111|37|2026-07-01|2026-07-03|4|325.42|36.49|58.58|1301.68|SHIPPED|CASH|Chennai|TS|India
782|10705|39|2026-07-01|2026-07-03|2|267.65|46.69|48.18|535.3|SHIPPED|CASH|Pune|TS|India
783|10324|17|2026-07-01|2026-07-03|7|323.98|26.27|58.32|2267.86|SHIPPED|CASH|Pune|TS|India
784|10508|34|2026-07-01|2026-07-03|3|326.43|36.46|58.76|979.29|SHIPPED|UPI|Pune|TS|India
785|10238|46|2026-07-01|2026-07-03|3|447.65|14.52|80.58|1342.95|SHIPPED|CARD|Hyderabad|TS|India
786|10640|8|2026-07-01|2026-07-03|2|60.79|36.87|10.94|121.58|SHIPPED|CARD|Chennai|TS|India
787|10341|23|2026-07-01|2026-07-03|7|236.32|28.02|42.54|1654.24|SHIPPED|CASH|Hyderabad|TS|India
788|10706|19|2026-07-01|2026-07-03|1|338.28|12.72|60.89|338.28|SHIPPED|CARD|Pune|TS|India
789|10331|50|2026-07-01|2026-07-03|5|278.01|0.31|50.04|1390.05|SHIPPED|CASH|Pune|TS|India
790|10582|40|2026-07-01|2026-07-03|6|228.22|48.01|41.08|1369.32|SHIPPED|CARD|Hyderabad|TS|India
791|10944|44|2026-07-01|2026-07-03|6|425.22|23.96|76.54|2551.32|SHIPPED|UPI|Hyderabad|TS|India
792|10642|30|2026-07-01|2026-07-03|3|266.67|44.6|48.0|800.01|SHIPPED|CASH|Pune|TS|India
793|10423|48|2026-07-01|2026-07-03|8|402.8|2.8|72.5|3222.4|SHIPPED|CASH|Pune|TS|India
794|10323|36|2026-07-01|2026-07-03|10|376.23|26.79|67.72|3762.3|SHIPPED|CARD|Chennai|TS|India
795|10909|23|2026-07-01|2026-07-03|6|409.79|3.31|73.76|2458.74|SHIPPED|CARD|Pune|TS|India
796|10384|41|2026-07-01|2026-07-03|1|202.62|26.71|36.47|202.62|SHIPPED|CARD|Chennai|TS|India
797|10609|8|2026-07-01|2026-07-03|10|225.3|43.23|40.55|2253.0|SHIPPED|UPI|Chennai|TS|India
798|10278|27|2026-07-01|2026-07-03|6|369.43|4.34|66.5|2216.58|SHIPPED|CARD|Pune|TS|India
799|10309|14|2026-07-01|2026-07-03|8|423.26|26.26|76.19|3386.08|SHIPPED|CARD|Hyderabad|TS|India
800|10796|13|2026-07-01|2026-07-03|6|403.22|45.67|72.58|2419.32|SHIPPED|UPI|Chennai|TS|India
801|10926|33|2026-07-01|2026-07-03|1|409.56|7.7|73.72|409.56|SHIPPED|UPI|Pune|TS|India
802|10335|10|2026-07-01|2026-07-03|9|189.66|38.47|34.14|1706.94|SHIPPED|CARD|Chennai|TS|India
803|10037|30|2026-07-01|2026-07-03|3|142.33|19.38|25.62|426.99|SHIPPED|CASH|Hyderabad|TS|India
804|10045|44|2026-07-01|2026-07-03|1|189.94|42.41|34.19|189.94|SHIPPED|CARD|Pune|TS|India
805|10105|34|2026-07-01|2026-07-03|8|450.13|38.31|81.02|3601.04|SHIPPED|CASH|Pune|TS|India
806|10319|41|2026-07-01|2026-07-03|1|309.9|44.61|55.78|309.9|SHIPPED|UPI|Hyderabad|TS|India
807|10545|21|2026-07-01|2026-07-03|4|178.96|38.64|32.21|715.84|SHIPPED|CASH|Hyderabad|TS|India
808|10280|8|2026-07-01|2026-07-03|5|117.19|0.76|21.09|585.95|SHIPPED|CASH|Chennai|TS|India
809|10555|23|2026-07-01|2026-07-03|9|96.07|27.47|17.29|864.63|SHIPPED|UPI|Hyderabad|TS|India
810|10175|5|2026-07-01|2026-07-03|5|308.34|15.57|55.5|1541.7|SHIPPED|UPI|Chennai|TS|India
811|10029|31|2026-07-01|2026-07-03|8|72.83|45.16|13.11|582.64|SHIPPED|CARD|Hyderabad|TS|India
812|10436|26|2026-07-01|2026-07-03|7|74.21|8.95|13.36|519.47|SHIPPED|CASH|Chennai|TS|India
813|10319|22|2026-07-01|2026-07-03|8|327.34|40.87|58.92|2618.72|SHIPPED|CASH|Chennai|TS|India
814|10944|49|2026-07-01|2026-07-03|9|85.35|38.22|15.36|768.15|SHIPPED|CASH|Hyderabad|TS|India
815|10941|45|2026-07-01|2026-07-03|2|415.78|23.41|74.84|831.56|SHIPPED|UPI|Pune|TS|India
816|10970|15|2026-07-01|2026-07-03|8|261.75|7.19|47.11|2094.0|SHIPPED|CASH|Pune|TS|India
817|10716|43|2026-07-01|2026-07-03|6|226.43|16.52|40.76|1358.58|SHIPPED|UPI|Pune|TS|India
818|10486|8|2026-07-01|2026-07-03|8|63.62|17.57|11.45|508.96|SHIPPED|UPI|Hyderabad|TS|India
819|10618|37|2026-07-01|2026-07-03|5|395.57|6.37|71.2|1977.85|SHIPPED|CARD|Pune|TS|India
820|10665|5|2026-07-01|2026-07-03|2|196.64|39.62|35.4|393.28|SHIPPED|CASH|Pune|TS|India
821|10244|40|2026-07-01|2026-07-03|7|315.74|12.18|56.83|2210.18|SHIPPED|CARD|Pune|TS|India
822|10213|45|2026-07-01|2026-07-03|7|79.73|29.55|14.35|558.11|SHIPPED|UPI|Chennai|TS|India
823|10241|12|2026-07-01|2026-07-03|6|295.04|33.13|53.11|1770.24|SHIPPED|CARD|Chennai|TS|India
824|10117|38|2026-07-01|2026-07-03|10|426.54|29.8|76.78|4265.4|SHIPPED|UPI|Chennai|TS|India
825|10180|20|2026-07-01|2026-07-03|2|419.91|47.79|75.58|839.82|SHIPPED|CARD|Chennai|TS|India
826|10610|50|2026-07-01|2026-07-03|2|358.48|40.99|64.53|716.96|SHIPPED|UPI|Pune|TS|India
827|10836|9|2026-07-01|2026-07-03|1|90.74|44.36|16.33|90.74|SHIPPED|CASH|Hyderabad|TS|India
828|10463|35|2026-07-01|2026-07-03|3|347.4|14.58|62.53|1042.2|SHIPPED|CASH|Chennai|TS|India
829|10697|21|2026-07-01|2026-07-03|8|138.05|14.99|24.85|1104.4|SHIPPED|CASH|Pune|TS|India
830|10937|23|2026-07-01|2026-07-03|7|373.01|49.51|67.14|2611.07|SHIPPED|CASH|Hyderabad|TS|India
831|10413|9|2026-07-01|2026-07-03|10|493.89|42.63|88.9|4938.9|SHIPPED|CARD|Pune|TS|India
832|10000|46|2026-07-01|2026-07-03|9|485.55|28.0|87.4|4369.95|SHIPPED|UPI|Hyderabad|TS|India
833|10240|28|2026-07-01|2026-07-03|5|439.56|35.11|79.12|2197.8|SHIPPED|UPI|Chennai|TS|India
834|10415|25|2026-07-01|2026-07-03|6|370.3|21.76|66.65|2221.8|SHIPPED|CARD|Chennai|TS|India
835|10192|36|2026-07-01|2026-07-03|3|263.69|19.23|47.46|791.07|SHIPPED|UPI|Pune|TS|India
836|10893|43|2026-07-01|2026-07-03|3|179.81|6.28|32.37|539.43|SHIPPED|CARD|Hyderabad|TS|India
837|10906|32|2026-07-01|2026-07-03|1|114.8|32.9|20.66|114.8|SHIPPED|CARD|Hyderabad|TS|India
838|10425|30|2026-07-01|2026-07-03|3|339.01|44.68|61.02|1017.03|SHIPPED|CASH|Chennai|TS|India
839|10465|33|2026-07-01|2026-07-03|7|330.46|21.21|59.48|2313.22|SHIPPED|UPI|Pune|TS|India
840|10434|39|2026-07-01|2026-07-03|6|151.58|0.37|27.28|909.48|SHIPPED|UPI|Chennai|TS|India
841|10275|27|2026-07-01|2026-07-03|4|370.46|46.33|66.68|1481.84|SHIPPED|CASH|Pune|TS|India
842|10581|31|2026-07-01|2026-07-03|1|490.21|35.24|88.24|490.21|SHIPPED|CARD|Chennai|TS|India
843|10081|10|2026-07-01|2026-07-03|8|482.78|36.51|86.9|3862.24|SHIPPED|CASH|Pune|TS|India
844|10535|40|2026-07-01|2026-07-03|8|282.63|4.42|50.87|2261.04|SHIPPED|UPI|Chennai|TS|India
845|10552|38|2026-07-01|2026-07-03|2|357.83|15.62|64.41|715.66|SHIPPED|CARD|Pune|TS|India
846|10480|30|2026-07-01|2026-07-03|9|400.34|25.63|72.06|3603.06|SHIPPED|UPI|Chennai|TS|India
847|10983|19|2026-07-01|2026-07-03|6|239.46|14.46|43.1|1436.76|SHIPPED|CARD|Chennai|TS|India
848|10744|37|2026-07-01|2026-07-03|10|387.24|13.02|69.7|3872.4|SHIPPED|CASH|Pune|TS|India
849|10052|43|2026-07-01|2026-07-03|10|126.09|49.52|22.7|1260.9|SHIPPED|CASH|Chennai|TS|India
850|10084|9|2026-07-01|2026-07-03|1|179.07|25.28|32.23|179.07|SHIPPED|UPI|Pune|TS|India
851|10281|17|2026-07-01|2026-07-03|3|327.11|0.71|58.88|981.33|SHIPPED|CARD|Chennai|TS|India
852|10756|10|2026-07-01|2026-07-03|3|459.56|32.96|82.72|1378.68|SHIPPED|UPI|Hyderabad|TS|India
853|10241|32|2026-07-01|2026-07-03|5|402.14|9.04|72.39|2010.7|SHIPPED|CASH|Hyderabad|TS|India
854|10990|10|2026-07-01|2026-07-03|6|492.83|29.78|88.71|2956.98|SHIPPED|CARD|Pune|TS|India
855|10243|43|2026-07-01|2026-07-03|7|396.67|22.01|71.4|2776.69|SHIPPED|CASH|Hyderabad|TS|India
856|10862|23|2026-07-01|2026-07-03|4|309.99|2.72|55.8|1239.96|SHIPPED|UPI|Hyderabad|TS|India
857|10408|31|2026-07-01|2026-07-03|1|125.42|15.07|22.58|125.42|SHIPPED|CASH|Chennai|TS|India
858|10722|25|2026-07-01|2026-07-03|4|220.91|23.73|39.76|883.64|SHIPPED|CARD|Chennai|TS|India
859|10949|29|2026-07-01|2026-07-03|7|55.34|19.1|9.96|387.38|SHIPPED|UPI|Chennai|TS|India
860|10544|41|2026-07-01|2026-07-03|1|93.81|17.69|16.89|93.81|SHIPPED|UPI|Chennai|TS|India
861|10273|7|2026-07-01|2026-07-03|5|200.74|12.77|36.13|1003.7|SHIPPED|CASH|Pune|TS|India
862|10767|16|2026-07-01|2026-07-03|8|397.92|36.72|71.63|3183.36|SHIPPED|CASH|Hyderabad|TS|India
863|10706|12|2026-07-01|2026-07-03|9|201.83|15.66|36.33|1816.47|SHIPPED|CARD|Chennai|TS|India
864|10012|27|2026-07-01|2026-07-03|1|424.26|4.88|76.37|424.26|SHIPPED|CARD|Chennai|TS|India
865|10742|19|2026-07-01|2026-07-03|8|208.18|12.59|37.47|1665.44|SHIPPED|CARD|Hyderabad|TS|India
866|10961|39|2026-07-01|2026-07-03|10|91.37|32.83|16.45|913.7|SHIPPED|CARD|Chennai|TS|India
867|10122|6|2026-07-01|2026-07-03|2|368.63|42.82|66.35|737.26|SHIPPED|CARD|Pune|TS|India
868|10189|8|2026-07-01|2026-07-03|10|411.44|34.78|74.06|4114.4|SHIPPED|UPI|Pune|TS|India
869|10077|41|2026-07-01|2026-07-03|8|347.22|22.67|62.5|2777.76|SHIPPED|UPI|Pune|TS|India
870|10799|5|2026-07-01|2026-07-03|6|165.8|13.86|29.84|994.8|SHIPPED|CARD|Pune|TS|India
871|10061|17|2026-07-01|2026-07-03|7|199.69|47.78|35.94|1397.83|SHIPPED|UPI|Hyderabad|TS|India
872|10950|13|2026-07-01|2026-07-03|8|81.23|30.52|14.62|649.84|SHIPPED|CARD|Chennai|TS|India
873|10553|50|2026-07-01|2026-07-03|8|98.79|21.56|17.78|790.32|SHIPPED|CASH|Chennai|TS|India
874|10732|17|2026-07-01|2026-07-03|2|460.67|5.16|82.92|921.34|SHIPPED|CARD|Hyderabad|TS|India
875|10795|29|2026-07-01|2026-07-03|10|377.4|0.94|67.93|3774.0|SHIPPED|UPI|Hyderabad|TS|India
876|10680|25|2026-07-01|2026-07-03|1|469.8|13.32|84.56|469.8|SHIPPED|CASH|Pune|TS|India
877|10527|46|2026-07-01|2026-07-03|7|308.59|47.0|55.55|2160.13|SHIPPED|UPI|Pune|TS|India
878|10745|50|2026-07-01|2026-07-03|7|231.76|40.61|41.72|1622.32|SHIPPED|CARD|Chennai|TS|India
879|10977|45|2026-07-01|2026-07-03|4|51.49|40.9|9.27|205.96|SHIPPED|UPI|Hyderabad|TS|India
880|10367|22|2026-07-01|2026-07-03|10|290.89|34.09|52.36|2908.9|SHIPPED|UPI|Hyderabad|TS|India
881|10873|22|2026-07-01|2026-07-03|2|214.41|4.02|38.59|428.82|SHIPPED|UPI|Pune|TS|India
882|10040|25|2026-07-01|2026-07-03|4|129.48|33.04|23.31|517.92|SHIPPED|UPI|Chennai|TS|India
883|10645|45|2026-07-01|2026-07-03|7|453.41|17.96|81.61|3173.87|SHIPPED|CARD|Chennai|TS|India
884|10143|3|2026-07-01|2026-07-03|8|380.9|9.65|68.56|3047.2|SHIPPED|CASH|Chennai|TS|India
885|10064|35|2026-07-01|2026-07-03|4|270.15|32.17|48.63|1080.6|SHIPPED|UPI|Chennai|TS|India
886|10016|3|2026-07-01|2026-07-03|8|484.96|16.96|87.29|3879.68|SHIPPED|UPI|Chennai|TS|India
887|10216|42|2026-07-01|2026-07-03|1|232.48|33.37|41.85|232.48|SHIPPED|UPI|Chennai|TS|India
888|10593|15|2026-07-01|2026-07-03|9|117.03|46.24|21.07|1053.27|SHIPPED|CARD|Chennai|TS|India
889|10019|31|2026-07-01|2026-07-03|3|270.0|45.36|48.6|810.0|SHIPPED|CASH|Hyderabad|TS|India
890|10133|1|2026-07-01|2026-07-03|4|365.58|8.61|65.8|1462.32|SHIPPED|CARD|Pune|TS|India
891|10174|38|2026-07-01|2026-07-03|2|255.28|3.2|45.95|510.56|SHIPPED|CARD|Hyderabad|TS|India
892|10630|15|2026-07-01|2026-07-03|8|317.74|3.16|57.19|2541.92|SHIPPED|CARD|Pune|TS|India
893|10755|44|2026-07-01|2026-07-03|6|415.18|20.1|74.73|2491.08|SHIPPED|CARD|Chennai|TS|India
894|10329|14|2026-07-01|2026-07-03|10|295.65|38.21|53.22|2956.5|SHIPPED|CASH|Hyderabad|TS|India
895|10280|10|2026-07-01|2026-07-03|6|78.45|37.88|14.12|470.7|SHIPPED|CARD|Chennai|TS|India
896|10449|16|2026-07-01|2026-07-03|6|299.03|46.28|53.83|1794.18|SHIPPED|CARD|Hyderabad|TS|India
897|10647|40|2026-07-01|2026-07-03|2|405.97|18.81|73.07|811.94|SHIPPED|CARD|Hyderabad|TS|India
898|10007|12|2026-07-01|2026-07-03|8|86.33|46.31|15.54|690.64|SHIPPED|CASH|Chennai|TS|India
899|10426|45|2026-07-01|2026-07-03|10|449.11|40.37|80.84|4491.1|SHIPPED|UPI|Chennai|TS|India
900|10655|18|2026-07-01|2026-07-03|3|142.77|26.15|25.7|428.31|SHIPPED|UPI|Hyderabad|TS|India
901|10038|39|2026-07-01|2026-07-03|3|324.74|9.0|58.45|974.22|SHIPPED|UPI|Chennai|TS|India
902|10801|20|2026-07-01|2026-07-03|2|332.24|17.39|59.8|664.48|SHIPPED|CARD|Chennai|TS|India
903|10542|7|2026-07-01|2026-07-03|4|136.36|30.95|24.54|545.44|SHIPPED|CASH|Chennai|TS|India
904|10641|43|2026-07-01|2026-07-03|4|258.9|10.41|46.6|1035.6|SHIPPED|CARD|Hyderabad|TS|India
905|10701|31|2026-07-01|2026-07-03|2|408.48|24.88|73.53|816.96|SHIPPED|CARD|Chennai|TS|India
906|10372|19|2026-07-01|2026-07-03|1|74.31|10.48|13.38|74.31|SHIPPED|UPI|Pune|TS|India
907|10776|30|2026-07-01|2026-07-03|10|412.32|2.17|74.22|4123.2|SHIPPED|CASH|Hyderabad|TS|India
908|10804|2|2026-07-01|2026-07-03|9|129.15|24.25|23.25|1162.35|SHIPPED|CARD|Hyderabad|TS|India
909|10606|38|2026-07-01|2026-07-03|4|374.63|16.3|67.43|1498.52|SHIPPED|CARD|Chennai|TS|India
